
Year,"Input total (water, mm)",Anet total per Leaf Area (mmol yr-1 m-2),E total (mm yr-1 (cubic mm per square mm ground area per year)),PLC whole plant max,PLC xylem max,k whole plant min,k xylem min (kghr-1m-2),ET total (mm yr-1 (cubic mm per square mm ground area per year)),Rain?,gWater?,fraction of field capacity (starting condition),ground water distance below root layers,Hrs PLC > 85,BA:GA (m2/ha),LA:BA (m2/m2),Mean PLC whole plant,,,prev GS end water content (mm),prev offseason input (mm),prev offseason end content (mm),GS start water content (mm),GS input (mm),GS end water content (mm),num NR fails,avg water content during NR fail (mm),max water content during NR fail (mm),,mean ci/ca,,A weighted ci (Pa),(A weighted ci) / ca,
2010,967.767064344,4922.45334152,196.670072651,98.8304551634,96.9129788599,0.893839851417,2.35929610704,458.742146376,1,0,1,1,4508,88.55597,1736.379839,87.5649221795,2.84217094304e-14,191.476046493,191.476046493,255.596299473,183.032232299,183.032232299,263.275704213,63.4322314561,0,nan,0,0,0.168365671377,0,9.26325030778,0.325019309827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,565.459714055,5016.33719985,209.431768099,98.3258505274,95.5077211568,1.26334811802,3.38996740622,396.947290321,1,0,1,1,4364,88.55597,1736.379839,86.5325724185,-16.423628912,191.476046493,63.4322314561,489.423785374,183.304895814,183.304895814,188.299742673,29.897217408,0,nan,0,0,0.171943545924,0,8.59930038064,0.301723324087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,433.719142447,4211.00620946,198.203968766,98.9338136242,97.1990245227,0.75122460119,1.97354021606,343.686375053,1,0,1,1,4721,88.55597,1736.379839,87.8671777883,-55.1844967506,175.052417581,29.897217408,349.200209739,181.744769326,181.744769326,132.507949213,22.7017371624,0,nan,0,0,0.164100201632,0,9.12545428834,0.320184466154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
